"order_id","craftsman_id","product_id","order_created_date","order_completion_date","order_status","customer_id","customer_name","customer_address","customer_birthday","customer_email"
896,896,896,2021-03-15,,in progress,896,Eugenio Fass,"0412 Quincy Avenue",1995-11-12,efassow@home.pl
897,897,897,2018-11-14,,delivery,897,Elbertine Seven,"0 Loeprich Hill",1990-05-10,esevenox@reverbnation.com
898,898,898,2021-12-08,,in progress,898,Dion Keher,"5 Barby Alley",1990-12-11,dkeheroy@altervista.org
899,899,899,2019-12-29,,created,899,Worth Killoran,"18 Lunder Court",1993-11-28,wkilloranoz@wunderground.com
900,900,900,2019-11-12,,in progress,900,Clare Avramovich,"65487 Riverside Place",2004-06-29,cavramovichp0@ycombinator.com
901,901,901,2020-09-28,,in progress,901,Cloe De Giorgio,"93773 Karstens Place",1995-10-10,cdep1@weebly.com
902,902,902,2018-07-01,2018-07-03,done,902,Stormy Cabral,"0 Westridge Crossing",1993-12-22,scabralp2@theguardian.com
903,903,903,2019-03-26,,delivery,903,Fannie Boar,"30715 8th Park",2004-09-15,fboarp3@unc.edu
904,904,904,2022-08-13,2022-08-15,done,904,Cynthia Pharrow,"7 Holmberg Junction",1993-01-06,cpharrowp4@wix.com
905,905,905,2020-01-29,,created,905,Guido Wyllie,"55 David Court",2002-02-05,gwylliep5@rambler.ru
906,906,906,2021-12-29,,delivery,906,Kerri Kiehnlt,"74432 Lukken Lane",2004-01-14,kkiehnltp6@springer.com
907,907,907,2021-12-09,2021-12-12,done,907,Kimberlyn Mathou,"6996 Lighthouse Bay Lane",1997-07-15,kmathoup7@quantcast.com
908,908,908,2020-11-14,,created,908,Ernst Wheatland,"28 Westend Court",1993-12-25,ewheatlandp8@goo.gl
909,909,909,2022-11-23,2022-11-24,done,909,Anatollo Kloser,"72517 Truax Street",1994-03-07,akloserp9@merriam-webster.com
910,910,910,2019-05-24,2019-05-27,done,910,Giuseppe Rycroft,"75364 Vera Junction",1999-11-16,grycroftpa@nationalgeographic.com
911,911,911,2021-08-02,,created,911,Lyndsey Pyzer,"276 Luster Lane",1993-02-28,lpyzerpb@comcast.net
912,912,912,2018-12-17,,delivery,912,Birdie Fishbourne,"5 Transport Crossing",2002-01-08,bfishbournepc@geocities.jp
913,913,913,2020-11-09,,delivery,913,Sharline Haffenden,"152 Hoard Court",2003-11-18,shaffendenpd@techcrunch.com
914,914,914,2019-08-19,2019-08-21,done,914,Calida Stithe,"5162 Hoepker Avenue",2002-06-06,cstithepe@mit.edu
915,915,915,2019-04-10,,created,915,Johnnie Haseley,"33 Ridgeway Parkway",2001-06-05,jhaseleypf@weibo.com
916,916,916,2022-03-27,,in progress,916,Bertina Pavitt,"113 Mallard Street",1996-06-08,bpavittpg@prnewswire.com
917,917,917,2019-08-14,,in progress,917,Archer Lightman,"77 Macpherson Terrace",1999-04-26,alightmanph@networkadvertising.org
918,918,918,2019-01-01,,delivery,918,Coralie Sooley,"42 Walton Junction",1992-07-01,csooleypi@narod.ru
919,919,919,2020-03-31,,in progress,919,Gail Stockton,"0680 Scott Place",1992-01-07,gstocktonpj@paginegialle.it
920,920,920,2019-01-03,,delivery,920,Michaella Lantaph,"0682 Crest Line Parkway",1995-01-24,mlantaphpk@mozilla.com
921,921,921,2022-02-27,2022-03-01,done,921,Rhody Helstrip,"4 Vermont Junction",1994-12-22,rhelstrippl@imageshack.us
922,922,922,2021-12-06,,created,922,Korry Camplin,"31104 Scofield Crossing",1993-10-02,kcamplinpm@github.com
923,923,923,2018-07-12,,in progress,923,Aleksandr Ovitz,"01 Fisk Pass",1995-04-22,aovitzpn@discovery.com
924,924,924,2021-11-05,2021-11-07,done,924,Dedie Cardoso,"80 Erie Hill",2000-04-05,dcardosopo@webeden.co.uk
925,925,925,2020-07-01,2020-07-04,done,925,Ailbert Valde,"2572 Kropf Road",1991-06-10,avaldepp@sciencedaily.com
926,926,926,2022-01-19,,in progress,926,Yul Langforth,"6 Ohio Junction",1999-08-13,ylangforthpq@posterous.com
927,927,927,2020-07-18,,delivery,927,Fredek Gorstidge,"3 Graceland Avenue",2002-08-04,fgorstidgepr@ca.gov
928,928,928,2021-02-20,2021-02-23,done,928,Mehetabel Kamienski,"6451 Prairie Rose Plaza",2002-04-14,mkamienskips@instagram.com
929,929,929,2020-07-24,,delivery,929,Bathsheba Cozens,"7 Oak Terrace",2004-11-28,bcozenspt@seattletimes.com
930,930,930,2020-08-23,,created,930,Zachery Bunworth,"0 Sycamore Way",1998-09-03,zbunworthpu@cbc.ca
931,931,931,2018-04-07,2018-04-08,done,931,Donny Aleveque,"99 Hooker Crossing",2001-04-04,dalevequepv@dailymotion.com
932,932,932,2019-10-07,,delivery,932,Farleigh Ivanyushkin,"269 Oak Lane",1994-09-20,fivanyushkinpw@opera.com
933,933,933,2018-04-30,2018-05-03,done,933,Zaccaria Skylett,"447 Sommers Alley",1995-07-27,zskylettpx@phpbb.com
934,934,934,2021-07-14,,created,934,Arlen Clapton,"20411 Doe Crossing Avenue",2003-09-18,aclaptonpy@posterous.com
935,935,935,2018-07-01,,in progress,935,Lorianne Van't Hoff,"144 Lake View Hill",1990-01-31,lvantpz@paypal.com
936,936,936,2020-05-25,,in progress,936,Marv Moncrieffe,"710 Tennyson Trail",1999-03-18,mmoncrieffeq0@exblog.jp
937,937,937,2020-05-31,2020-06-01,done,937,Odelia Lendrem,"7928 Northport Place",2004-10-26,olendremq1@google.es
938,938,938,2018-07-19,2018-07-20,done,938,Wilek Tyson,"17348 Fairfield Hill",1990-06-28,wtysonq2@edublogs.org
939,939,939,2022-03-29,,created,939,Godfrey Guitel,"19051 Schmedeman Park",2002-09-06,gguitelq3@drupal.org
940,940,940,2019-06-28,,created,940,Tabby Mielnik,"27275 Caliangt Way",1996-04-11,tmielnikq4@fc2.com
941,941,941,2021-11-14,,delivery,941,Kerby Staden,"2726 Pawling Trail",1999-01-14,kstadenq5@symantec.com
942,942,942,2019-11-10,2019-11-12,done,942,Sylvester Maunton,"58420 Londonderry Center",2001-10-28,smauntonq6@google.com.hk
943,943,943,2018-03-25,,created,943,Rea Leving,"03 Hauk Circle",2000-05-10,rlevingq7@wufoo.com
944,944,944,2018-06-20,,created,944,Hakim Cogger,"13 Summer Ridge Crossing",1996-10-14,hcoggerq8@prlog.org
945,945,945,2020-01-10,,in progress,945,Renee Gert,"02561 Judy Lane",2004-07-02,rgertq9@mlb.com
946,946,946,2020-03-17,2020-03-19,done,946,Barty Buxcey,"39 Browning Point",1991-11-02,bbuxceyqa@nymag.com
947,947,947,2018-01-31,,delivery,947,Rosmunda Nolot,"8 Boyd Lane",1996-10-19,rnolotqb@plala.or.jp
948,948,948,2018-04-04,,in progress,948,Zelig Bellee,"20 Heffernan Avenue",2002-05-31,zbelleeqc@rediff.com
949,949,949,2020-10-15,,created,949,Filippa Leall,"0 Miller Lane",2003-10-15,fleallqd@bravesites.com
950,950,950,2021-10-23,,delivery,950,Kira Duplain,"73702 Village Green Terrace",1998-01-01,kduplainqe@networkadvertising.org
951,951,951,2018-09-17,,delivery,951,Rory Pinkett,"88 Spohn Street",1996-01-30,rpinkettqf@fc2.com
952,952,952,2019-11-04,,delivery,952,Oona Curedell,"19783 Calypso Terrace",2004-08-29,ocuredellqg@smugmug.com
953,953,953,2018-12-31,2019-01-02,done,953,Ki Beaten,"50694 Magdeline Crossing",2003-12-15,kbeatenqh@geocities.com
954,954,954,2019-01-07,2019-01-08,done,954,Georas Curtoys,"32964 Mosinee Avenue",1990-04-21,gcurtoysqi@google.fr
955,955,955,2022-02-24,,created,955,Astra Golder,"373 5th Hill",2004-11-11,agolderqj@drupal.org
956,956,956,2018-12-10,,delivery,956,Janaya Blizard,"9 Shopko Park",1992-11-29,jblizardqk@ucla.edu
957,957,957,2018-09-15,2018-09-16,done,957,Natasha Carnow,"1842 Parkside Drive",1996-04-11,ncarnowql@ebay.co.uk
958,958,958,2019-12-05,,created,958,Gale Wilbraham,"19 Mallory Avenue",1991-03-04,gwilbrahamqm@yale.edu
959,959,959,2022-10-23,,in progress,959,Biddie Sone,"8 Mockingbird Pass",2003-03-29,bsoneqn@ustream.tv
960,960,960,2022-03-30,,created,960,Darrel McRuvie,"60491 School Junction",2001-06-18,dmcruvieqo@mail.ru
961,961,961,2021-11-16,,delivery,961,Antony Frow,"92 Elgar Road",1995-11-27,afrowqp@creativecommons.org
962,962,962,2018-10-19,,in progress,962,Allyn Degoy,"8 Spaight Center",1991-09-14,adegoyqq@acquirethisname.com
963,963,963,2021-07-26,,delivery,963,Emmeline Grichukhin,"0309 Bashford Plaza",1995-12-08,egrichukhinqr@skype.com
964,964,964,2021-07-29,2021-08-01,done,964,Saunder Draper,"8871 Ramsey Terrace",2004-10-26,sdraperqs@freewebs.com
965,965,965,2020-12-30,,delivery,965,Drake Doll,"1557 Sunnyside Drive",1994-06-30,ddollqt@yolasite.com
966,966,966,2020-05-19,2020-05-21,done,966,Eddy Dole,"0 Transport Pass",2004-10-13,edolequ@fastcompany.com
967,967,967,2021-05-25,2021-05-26,done,967,Susanne Preist,"42077 Center Way",1997-09-30,spreistqv@yale.edu
968,968,968,2018-10-09,,delivery,968,Claudio Cardenas,"15 Debs Trail",2001-08-20,ccardenasqw@wordpress.com
969,969,969,2019-07-17,2019-07-20,done,969,Isis Aiken,"50 Corry Plaza",1993-02-23,iaikenqx@sbwire.com
970,970,970,2018-07-09,2018-07-10,done,970,Marylynne Faraday,"907 American Ash Crossing",1996-08-15,mfaradayqy@exblog.jp
971,971,971,2022-03-07,2022-03-08,done,971,Wit Stibbs,"374 6th Hill",2002-03-19,wstibbsqz@blogger.com
972,972,972,2018-04-07,,created,972,Noll Leitche,"96 Huxley Place",1999-03-19,nleitcher0@dedecms.com
973,973,973,2019-07-16,,created,973,Kissee Eldridge,"280 Starling Avenue",2000-11-20,keldridger1@google.com.br
974,974,974,2020-01-06,2020-01-07,done,974,Nanny Drioli,"053 Merchant Street",2003-07-30,ndriolir2@wordpress.org
975,975,975,2018-04-26,,in progress,975,Chaunce Dinwoodie,"3613 Truax Court",1997-06-15,cdinwoodier3@salon.com
976,976,976,2018-06-14,2018-06-16,done,976,Burlie Moakson,"947 Division Way",2000-09-05,bmoaksonr4@scientificamerican.com
977,977,977,2021-10-02,,delivery,977,Gearalt Gilliam,"0361 Hanover Street",1991-04-11,ggilliamr5@yellowpages.com
978,978,978,2018-05-02,2018-05-04,done,978,Nikolaus Simmance,"12910 Reinke Way",1996-08-11,nsimmancer6@taobao.com
979,979,979,2022-07-10,,in progress,979,Belle Pitts,"35 Knutson Avenue",2002-01-31,bpittsr7@g.co
980,980,980,2020-03-29,,created,980,Idelle Couchman,"20886 Vermont Circle",2004-10-31,icouchmanr8@amazon.com
981,981,981,2022-08-20,,delivery,981,Shandee Pillans,"3251 Kedzie Avenue",1992-06-15,spillansr9@weibo.com
982,982,982,2020-02-24,,in progress,982,Domeniga Durman,"66 Forest Dale Street",2002-07-23,ddurmanra@i2i.jp
983,983,983,2020-09-19,2020-09-21,done,983,Deidre Greensite,"8146 2nd Point",1995-08-14,dgreensiterb@digg.com
984,984,984,2022-12-19,,delivery,984,Antoni Trim,"3504 Monterey Street",2000-07-29,atrimrc@opensource.org
985,985,985,2019-08-04,,in progress,985,Annabella Flay,"1651 Glacier Hill Junction",2001-09-07,aflayrd@facebook.com
986,986,986,2022-10-17,,in progress,986,Thedrick Gallahar,"63783 Waxwing Drive",1999-12-19,tgallaharre@csmonitor.com
987,987,987,2019-10-23,2019-10-25,done,987,Wald Sandeman,"0630 Arkansas Terrace",1996-02-29,wsandemanrf@webs.com
988,988,988,2018-05-19,,delivery,988,Falito Ketteringham,"3302 Talisman Trail",2003-09-21,fketteringhamrg@vinaora.com
989,989,989,2022-06-21,,in progress,989,Carolyn Golt,"039 Pierstorff Trail",1990-01-23,cgoltrh@posterous.com
990,990,990,2020-08-14,2020-08-17,done,990,Virgina Philps,"6487 Merry Street",1999-06-28,vphilpsri@ameblo.jp
991,991,991,2018-04-08,2018-04-11,done,991,Dimitri Wiffield,"854 Schurz Alley",1995-03-29,dwiffieldrj@nsw.gov.au
992,992,992,2019-09-21,,delivery,992,Ashly Worham,"4 John Wall Hill",2001-02-23,aworhamrk@fc2.com
993,993,993,2022-06-30,2022-07-01,done,993,Nike Trulocke,"7514 Calypso Parkway",2001-02-10,ntrulockerl@marketwatch.com
994,994,994,2021-10-02,,created,994,Haywood Heald,"1264 Sommers Place",1996-11-02,hhealdrm@dion.ne.jp
995,995,995,2020-06-13,,in progress,995,Sheridan Brecon,"65 Eliot Junction",2004-10-14,sbreconrn@plala.or.jp
996,996,996,2018-03-01,,created,996,Audra Kattenhorn,"79900 Shasta Circle",1996-03-07,akattenhornro@constantcontact.com
997,997,997,2019-08-07,,in progress,997,Joyan Oganesian,"13 Lindbergh Crossing",2001-12-23,joganesianrp@slideshare.net
998,998,998,2020-12-22,,in progress,998,Yard Devitt,"7 Manitowish Pass",1997-04-23,ydevittrq@domainmarket.com
999,999,999,2021-03-04,,created,999,Claire Godthaab,"970 Vahlen Circle",1996-02-08,cgodthaabrr@twitpic.com
